transaction_id,product_id,customer_id,amount,timestamp
4998,76,59,174.52,2023-05-23 13:41:37
4999,95,48,20.06,2024-01-07 04:32:26
5000,26,124,100.07,2023-11-06 19:13:52
5001,1,48,402.61,2024-11-20 15:58:51
5002,45,42,475.26,2023-12-28 08:31:06
5003,80,94,447.18,2023-12-31 03:41:36
5004,78,146,155.69,2023-12-20 01:48:00
5005,84,125,274.66,2023-09-17 09:17:08
5006,78,44,476.66,2020-10-22 04:34:07
5007,62,24,457.86,2023-05-25 21:27:13
5008,79,61,411.21,2020-05-20 11:30:36
5009,37,155,129.3,2020-11-17 09:58:02
5010,37,120,103.72,2020-05-01 19:10:15
5011,19,139,161.31,2022-04-20 11:48:26
5012,63,127,430.45,2023-01-22 05:43:27
5013,19,5,456.99,2024-02-20 06:09:20
5014,73,148,494.8,2024-04-05 07:52:32
5015,58,89,83.5,2024-01-13 22:32:28
5016,85,131,406.8,2023-04-05 17:52:09
5017,17,54,327.99,2025-01-01 08:35:37
5018,13,22,268.58,2022-10-20 07:55:30
5019,77,159,85.22,2024-07-23 21:39:06
5020,80,167,253.33,2020-05-02 19:40:50
5021,52,74,328.25,2024-11-30 18:19:05
5022,100,83,195.86,2020-04-17 22:58:53
5023,29,87,349.47,2024-06-05 00:00:16
5024,4,151,18.82,2023-05-31 06:04:18
5025,72,127,165.4,2020-10-16 12:04:22
5026,30,178,220.68,2022-07-23 14:55:07
5027,80,18,91.17,2022-04-13 00:27:23
5028,89,142,188.01,2021-01-11 05:20:23
5029,49,33,12.49,2023-01-10 20:15:46
5030,78,23,392.55,2023-02-24 12:06:06
5031,74,151,175.05,2022-10-29 14:07:00
5032,53,162,441.44,2020-07-18 14:22:19
5033,61,20,337.56,2021-03-07 15:50:38
5034,78,164,321.65,2022-02-09 11:33:30
5035,68,78,294.57,2022-09-27 03:30:15
5036,29,122,195.64,2021-08-10 12:12:14
5037,9,148,469.8,2023-04-29 09:30:27
5038,51,163,216.35,2024-06-20 20:15:14
5039,36,1,227.31,2022-07-02 08:55:04
5040,91,139,261.92,2020-12-01 12:14:14
5041,83,122,58.47,2020-03-07 05:00:16
5042,31,171,455.04,2022-06-25 23:28:05
5043,86,155,270.24,2022-07-12 02:30:44
5044,53,184,51.4,2022-03-14 19:20:47
5045,74,82,227.77,2024-11-21 17:13:34
5046,77,178,364.78,2023-08-12 19:11:05
5047,46,50,190.1,2020-08-23 06:16:24
5048,82,191,465.59,2020-03-23 14:27:51
5049,22,141,390.24,2024-02-04 21:56:38
5050,34,46,391.26,2021-08-24 10:52:13
5051,79,172,80.71,2020-07-17 00:31:57
5052,35,142,93.73,2023-06-29 23:46:41
5053,23,120,262.01,2022-05-18 03:45:51
5054,26,104,157.78,2020-12-01 02:58:21
5055,23,115,89.61,2023-09-26 21:11:37
5056,94,165,93.24,2024-01-15 06:05:31
5057,63,20,58.96,2021-07-18 18:01:38
5058,55,192,365.75,2020-07-17 23:59:52
5059,48,22,85.86,2024-11-22 10:01:06
5060,78,123,103.49,2022-03-25 06:00:19
5061,87,169,206.75,2020-11-24 02:19:04
5062,66,171,307.18,2022-01-23 19:13:36
5063,7,116,273.07,2022-07-11 18:22:44
5064,87,60,333.91,2022-07-28 14:08:50
5065,11,176,115.56,2022-12-10 07:11:07
5066,87,97,345.66,2024-11-01 18:25:28
5067,3,82,106.57,2023-03-14 20:33:05
5068,22,148,73.35,2020-11-10 03:24:56
5069,48,171,39.54,2020-02-16 22:46:11
5070,39,156,192.3,2023-08-09 09:35:41
5071,99,108,285.06,2024-10-21 16:37:21
5072,96,115,416.48,2023-03-25 18:21:42
5073,77,192,371.65,2023-04-03 17:13:38
5074,33,60,43.67,2024-04-18 16:07:06
5075,22,18,407.59,2024-07-26 09:50:27
5076,58,124,327.04,2023-02-14 05:02:56
5077,52,181,291.7,2022-11-21 23:43:14
5078,90,49,51.85,2022-04-05 16:24:34
5079,99,181,438.43,2020-04-29 14:09:42
5080,34,154,363.89,2022-01-29 04:13:21
5081,14,21,25.75,2024-07-18 04:55:10
5082,76,2,415.9,2021-07-05 19:26:52
5083,53,180,425.43,2020-08-05 20:19:36
5084,52,28,275.66,2023-07-15 16:21:13
5085,43,161,489.27,2020-03-17 16:33:05
5086,17,113,24.21,2022-01-19 21:28:36
5087,36,150,254.46,2020-02-06 05:37:46
5088,67,170,277.02,2024-04-17 04:09:12
5089,32,166,24.56,2022-08-13 18:12:18
5090,49,140,385.56,2021-08-09 03:21:05
5091,59,167,167.28,2023-10-24 20:17:29
5092,89,63,235.96,2024-10-17 02:07:40
5093,55,82,433.09,2023-04-27 09:25:38
5094,12,186,242.36,2020-03-08 11:44:25
5095,30,43,37.06,2022-09-05 22:34:50
5096,17,154,366.11,2020-03-16 02:31:58
5097,10,27,150.35,2022-07-08 08:00:44
5098,72,195,110.28,2023-09-21 20:43:30
5099,100,40,185.76,2020-03-09 23:17:11
5100,39,168,310.24,2020-11-23 03:52:32
5101,53,72,313.07,2020-03-14 16:13:36
5102,24,128,148.34,2022-08-10 02:46:34
5103,38,36,110.27,2021-06-07 09:39:20
5104,57,188,404.04,2023-02-11 04:05:02
5105,23,70,457.19,2023-03-14 22:56:40
5106,67,31,391.78,2022-11-19 08:11:11
5107,76,65,293.73,2023-01-15 07:39:04
5108,100,62,451.73,2024-07-22 14:04:29
5109,12,59,140.12,2021-03-23 00:23:51
5110,19,117,61.94,2021-06-26 22:36:48
5111,42,46,56.62,2020-04-04 18:08:30
5112,10,38,116.57,2020-02-24 02:43:22
5113,52,198,30.25,2021-01-29 16:03:44
5114,10,15,193.23,2023-01-23 13:12:05
5115,26,21,56.14,2024-10-26 13:40:04
5116,18,15,467.91,2023-03-31 07:48:52
5117,30,144,184.85,2024-11-06 10:40:20
5118,15,23,459.29,2020-10-11 07:23:50
5119,50,162,336.14,2020-11-11 02:09:57
5120,11,178,477.25,2020-11-11 14:52:15
5121,2,30,445.69,2023-12-04 01:58:41
5122,62,128,241.65,2020-02-18 10:31:29
5123,13,68,458.88,2022-04-17 22:43:08
5124,52,117,33.19,2023-06-18 16:19:21
5125,12,147,78.2,2020-12-04 17:50:41
5126,100,92,303.28,2023-05-04 09:47:53
5127,31,65,81.48,2022-10-22 00:38:09
5128,28,112,376.37,2024-01-06 11:37:57
5129,30,135,217.19,2024-05-30 03:19:20
5130,16,125,334.78,2024-08-07 11:04:16
5131,25,150,396.29,2023-01-08 01:02:30
5132,53,141,32.3,2020-07-09 20:14:36
5133,49,140,428.12,2021-05-11 10:16:22
5134,27,9,279.69,2023-06-23 09:05:55
5135,18,155,83.53,2022-07-27 10:49:07
5136,44,114,145.46,2020-06-18 09:28:15
5137,49,192,136.5,2022-01-16 23:46:48
5138,37,6,347.33,2023-04-29 05:19:28
5139,57,41,15.63,2023-12-09 12:15:24
5140,90,7,346.26,2024-02-07 09:35:50
5141,96,189,61.18,2023-01-17 11:56:44
5142,16,38,51.45,2021-04-11 23:45:11
5143,3,105,104.74,2024-07-08 05:50:41
5144,82,19,212.09,2022-09-24 17:31:03
5145,31,137,365.66,2020-12-24 01:27:06
5146,22,135,24.62,2021-05-29 06:10:04
5147,57,4,22.95,2023-10-08 17:22:12
5148,57,167,286.96,2021-07-30 16:46:42
5149,82,108,330.58,2021-05-04 00:20:07
5150,60,86,479.22,2024-10-29 16:38:22
5151,90,4,105.85,2020-07-21 05:41:18
5152,14,158,26.45,2023-02-11 02:47:57
5153,95,125,91.85,2020-06-26 10:22:13
5154,39,55,434.59,2024-07-22 05:03:22
5155,48,169,222.9,2021-01-23 04:24:46
5156,16,43,438.75,2021-03-16 05:00:27
5157,45,122,485.41,2023-07-16 11:10:01
5158,83,158,20.46,2020-07-23 17:11:43
5159,56,162,50.04,2020-09-23 04:28:05
5160,78,35,224.04,2020-07-22 02:24:40
5161,25,195,134.17,2022-05-12 13:38:12
5162,1,54,91.24,2020-11-03 05:29:20
5163,58,42,129.34,2020-03-10 03:35:19
5164,49,181,167.9,2021-07-01 20:30:53
5165,31,65,203.74,2023-07-11 23:59:09
5166,11,41,72.25,2022-03-22 04:16:48
5167,27,69,246.3,2021-05-22 05:19:09
5168,26,72,391.83,2020-04-07 15:17:49
5169,29,185,400.84,2020-12-26 14:21:24
5170,7,143,168.97,2025-01-02 09:24:50
5171,17,159,185.06,2023-11-03 05:20:57
5172,13,114,94.14,2020-05-01 15:15:45
5173,53,37,186.54,2021-02-18 11:12:07
5174,86,200,137.65,2020-05-22 05:32:55
5175,69,188,253.27,2023-10-05 07:43:50
5176,75,62,329.83,2021-05-31 17:37:45
5177,45,58,468.84,2022-03-17 03:57:13
5178,71,85,49.06,2024-09-26 10:31:42
5179,100,158,124.3,2023-12-20 09:11:32
5180,35,3,488.97,2022-05-07 05:35:45
5181,93,18,400.56,2025-01-06 14:40:35
5182,56,187,222.81,2021-10-13 00:28:52
5183,19,44,277.37,2021-03-05 07:48:12
5184,68,54,481.95,2021-08-12 11:16:53
5185,66,35,176.09,2023-06-03 22:31:43
5186,24,165,83.83,2022-11-08 18:42:07
5187,60,64,193.55,2024-08-09 07:39:37
5188,27,124,490.48,2023-05-15 17:54:45
5189,9,54,429.44,2023-11-17 09:59:13
5190,57,183,283.18,2020-03-21 22:30:48
5191,53,141,37.57,2024-02-14 18:50:45
5192,97,133,457.75,2022-09-18 22:31:00
5193,38,102,491.63,2023-11-10 21:29:58
5194,7,96,458.37,2021-03-02 02:05:13
5195,33,152,426.33,2023-07-30 17:39:45
5196,3,69,198.28,2023-09-13 11:38:10
5197,31,108,412.51,2020-02-12 13:12:32
5198,69,19,24.71,2021-04-19 08:25:33
5199,15,75,212.05,2020-08-12 01:59:03
5200,79,197,248.4,2024-04-29 12:35:07
5201,69,114,136.82,2022-03-29 15:11:22
5202,69,167,414.52,2023-01-04 22:01:30
5203,61,171,169.02,2023-05-16 09:30:35
5204,68,171,49.23,2022-01-05 12:39:44
5205,37,50,63.92,2020-05-07 06:56:39
5206,31,106,331.02,2022-03-25 17:15:05
5207,5,85,60.87,2021-06-03 01:41:18
5208,55,157,105.1,2021-04-11 20:21:45
5209,34,143,156.35,2021-05-20 14:56:27
5210,83,123,118.26,2023-11-20 03:07:48
5211,83,176,418.54,2023-09-18 22:58:47
5212,99,128,317.26,2024-12-12 11:57:59
5213,81,36,82.43,2024-04-27 02:09:29
5214,88,9,240.9,2020-09-04 07:40:25
5215,6,85,255.89,2022-05-06 16:08:35
5216,72,112,145.54,2020-12-28 01:55:21
5217,34,146,18.84,2020-06-27 20:33:17
5218,60,123,446.43,2024-07-13 05:56:56
5219,23,37,53.58,2021-10-12 14:38:19
5220,89,36,274.51,2020-03-16 23:19:08
5221,98,68,263.62,2021-08-28 22:14:27
5222,65,38,313.34,2024-01-10 11:48:23
5223,46,29,81.1,2024-07-08 11:37:54
5224,32,79,286.06,2020-03-02 10:32:26
5225,3,20,334.88,2021-03-08 07:12:58
5226,99,42,469.36,2024-05-11 12:20:01
5227,7,91,28.2,2024-02-21 10:57:13
5228,63,27,72.02,2021-04-03 09:35:47
5229,68,114,104.84,2020-08-05 21:50:42
5230,28,88,282.76,2021-03-05 07:13:16
5231,44,199,471.34,2022-08-27 10:37:21
5232,53,75,190.7,2023-05-20 05:52:49
5233,26,45,21.85,2025-01-12 09:39:45
5234,57,150,94.52,2021-05-17 07:50:59
5235,93,178,213.41,2023-04-15 11:48:15
5236,31,154,209.58,2023-01-08 02:04:19
5237,30,104,400.0,2020-02-12 00:58:41
5238,52,67,21.61,2023-01-17 13:11:13
5239,55,130,314.24,2023-01-06 02:56:44
5240,78,25,488.92,2023-02-03 15:02:36
5241,81,83,23.19,2021-08-04 11:08:27
5242,40,115,150.7,2022-06-19 03:18:29
5243,25,192,151.11,2020-02-11 21:39:10
5244,92,110,209.61,2020-03-11 19:21:16
5245,75,85,377.86,2023-07-19 09:50:07
5246,87,32,245.12,2021-02-25 07:02:16
5247,72,149,266.0,2021-09-06 01:17:15
5248,50,191,140.68,2024-01-29 17:41:56
5249,30,194,119.36,2024-02-22 23:00:35
5250,32,99,121.29,2024-06-17 03:26:22
5251,41,79,441.25,2020-12-15 13:19:44
5252,82,9,292.54,2023-03-01 16:43:07
5253,40,71,30.8,2023-08-21 08:49:06
5254,89,167,113.87,2023-09-24 10:09:33
5255,42,14,72.1,2020-06-28 04:48:29
5256,83,80,281.13,2022-09-26 17:53:03
5257,57,125,219.05,2021-02-18 20:01:35
5258,25,17,201.61,2021-10-18 11:18:15
5259,34,115,198.67,2022-07-04 22:52:18
5260,53,139,133.01,2023-02-17 17:38:31
5261,35,27,458.68,2022-10-13 05:24:22
5262,18,50,370.17,2021-02-10 16:01:45
5263,58,109,471.72,2022-08-26 13:37:05
5264,12,167,64.5,2025-01-13 02:47:00
5265,85,188,52.97,2024-06-10 19:16:12
5266,57,32,47.01,2022-09-13 21:59:00
5267,17,142,340.52,2022-05-07 15:06:17
5268,87,94,186.13,2021-10-25 22:39:45
5269,17,29,439.14,2020-05-24 01:28:19
5270,82,121,267.89,2021-09-27 20:13:33
5271,61,107,311.78,2023-10-02 23:41:32
5272,23,198,449.7,2024-06-17 04:14:26
5273,6,181,92.03,2020-08-07 11:19:42
5274,63,59,181.84,2023-10-08 01:32:03
5275,73,44,276.94,2021-08-15 19:05:03
5276,66,68,252.05,2023-07-08 23:55:42
5277,35,21,442.75,2021-09-28 00:39:58
5278,26,193,203.52,2021-06-15 12:46:31
5279,48,152,46.0,2023-01-06 21:50:31
5280,56,11,358.82,2021-08-31 17:24:39
5281,31,88,369.73,2023-01-19 04:18:50
5282,32,101,350.52,2022-01-23 07:13:58
5283,58,75,449.0,2020-12-31 06:10:29
5284,93,70,30.38,2022-07-30 07:06:09
5285,36,65,108.71,2020-09-17 11:07:05
5286,21,141,227.11,2022-10-24 21:38:41
5287,63,70,407.43,2023-10-12 14:26:17
5288,87,176,347.47,2022-09-16 17:30:59
5289,96,29,110.47,2020-09-09 10:47:35
5290,71,49,208.33,2020-08-15 00:08:31
5291,91,166,143.55,2022-06-25 09:55:33
5292,66,26,67.95,2021-02-03 13:06:56
5293,36,82,348.83,2022-04-21 01:14:10
5294,52,121,493.89,2023-09-14 18:06:39
5295,85,24,208.75,2020-11-19 21:50:35
5296,64,83,446.37,2023-08-17 00:32:18
5297,61,134,92.65,2022-02-20 21:51:47
5298,3,105,422.34,2021-05-18 12:08:20
5299,23,178,170.74,2020-06-27 16:59:41
5300,90,191,348.58,2020-03-08 04:58:08
5301,5,180,400.93,2020-02-23 04:01:57
5302,51,186,400.09,2024-03-14 04:01:03
5303,64,148,141.91,2023-02-28 01:48:33
5304,66,173,16.4,2023-08-07 05:02:17
5305,94,146,237.2,2022-03-14 10:31:10
5306,92,149,437.81,2020-09-14 19:48:47
5307,28,179,386.35,2022-08-07 06:46:27
5308,40,193,84.2,2024-09-21 22:36:37
5309,96,152,302.13,2021-05-09 00:01:39
5310,32,51,226.79,2023-05-01 17:55:33
5311,64,97,238.81,2022-08-11 16:29:39
5312,76,113,422.33,2022-09-13 06:48:54
5313,22,167,362.97,2021-12-11 17:00:34
5314,69,179,494.16,2024-02-27 06:08:51
5315,1,23,306.23,2021-08-14 00:56:44
5316,15,125,259.33,2024-08-15 02:06:38
5317,76,151,341.7,2023-10-08 11:52:38
5318,18,44,252.69,2023-04-17 23:19:18
5319,45,84,447.47,2022-09-23 23:00:13
5320,61,188,412.4,2023-08-05 19:03:35
5321,99,51,14.52,2021-12-09 17:24:27
5322,21,196,440.66,2022-01-28 01:06:19
5323,25,143,291.8,2020-06-26 21:41:25
5324,66,73,421.9,2022-03-02 14:45:25
5325,48,111,188.17,2021-10-23 18:53:20
5326,23,27,360.38,2024-12-14 19:03:06
5327,34,32,232.66,2024-12-17 19:42:20
5328,78,152,348.24,2024-05-24 21:51:57
5329,7,183,106.1,2020-03-20 03:20:18
5330,88,145,362.29,2022-02-26 18:18:14
5331,32,163,149.95,2024-01-06 19:48:58
5332,17,143,56.44,2023-10-17 18:51:44
5333,7,74,219.03,2021-03-29 15:09:39
5334,7,34,18.94,2023-07-20 21:16:17
5335,6,85,235.78,2021-02-22 04:36:37
5336,65,114,60.87,2021-04-18 21:37:48
5337,77,163,314.9,2021-09-24 00:56:36
5338,77,121,244.43,2024-10-05 00:14:16
5339,39,16,251.2,2020-07-12 01:26:57
5340,20,193,177.4,2020-03-28 02:11:45
5341,50,200,47.05,2021-10-25 11:52:37
5342,50,116,198.52,2020-08-08 20:37:25
5343,75,188,274.9,2022-10-13 16:14:06
5344,88,110,22.26,2020-03-02 17:41:24
5345,43,59,235.65,2021-08-20 16:51:24
5346,15,111,12.23,2023-10-28 11:42:54
5347,34,111,314.02,2020-05-13 02:41:04
5348,96,62,90.51,2021-10-07 20:42:00
5349,12,44,459.14,2022-09-13 12:44:35
5350,91,76,397.46,2024-08-13 16:10:48
5351,32,58,156.1,2020-12-19 19:12:02
5352,39,173,264.29,2022-08-27 21:15:26
5353,35,114,107.04,2025-01-29 01:11:32
5354,96,132,136.13,2023-06-12 17:58:01
5355,33,185,334.13,2022-10-10 08:48:28
5356,12,134,162.22,2024-07-06 19:02:02
5357,65,39,425.62,2020-03-23 17:35:59
5358,56,139,210.84,2023-02-25 22:53:53
5359,7,12,155.51,2024-12-15 10:30:39
5360,61,40,12.46,2022-08-17 07:47:53
5361,73,91,23.08,2024-01-22 00:20:55
5362,19,79,352.99,2020-03-27 19:51:53
5363,62,71,397.26,2022-08-27 11:49:29
5364,43,48,24.94,2021-04-14 20:01:30
5365,91,17,35.5,2021-05-23 14:52:24
5366,49,38,34.19,2020-05-11 20:24:10
5367,4,26,43.45,2021-11-21 08:41:28
5368,40,113,362.15,2023-01-28 18:55:07
5369,16,100,105.37,2021-06-22 07:31:58
5370,51,13,174.07,2023-05-21 02:31:18
5371,71,118,487.12,2024-07-05 02:27:25
5372,1,174,259.8,2021-06-14 14:07:39
5373,7,193,221.23,2024-07-03 07:28:06
5374,37,77,237.91,2020-10-30 04:13:23
5375,69,22,57.42,2024-10-01 17:29:06
5376,6,134,176.99,2021-04-22 11:28:21
5377,83,110,453.78,2020-10-17 10:40:21
5378,23,39,332.02,2024-04-13 09:44:33
5379,5,1,389.37,2020-07-15 18:09:12
5380,1,32,207.34,2024-09-14 18:19:53
5381,41,18,218.18,2023-04-21 04:33:51
5382,56,152,99.04,2022-04-04 17:36:55
5383,6,157,461.87,2024-12-04 07:15:46
5384,21,193,239.38,2021-08-05 22:23:43
5385,27,145,107.09,2023-07-21 04:50:05
5386,77,155,34.45,2020-12-10 06:49:11
5387,27,45,238.13,2020-05-29 19:38:37
5388,7,139,404.41,2021-08-15 01:30:20
5389,63,136,278.81,2020-10-24 06:54:15
5390,15,192,414.07,2024-07-25 14:04:17
5391,1,47,261.31,2021-11-14 11:58:03
5392,79,171,96.37,2024-07-11 19:28:45
5393,5,99,423.48,2024-07-13 18:35:19
5394,64,160,424.96,2022-03-11 12:01:38
5395,85,56,63.44,2024-10-12 17:13:59
5396,22,140,212.93,2020-07-06 11:52:27
5397,85,194,185.99,2023-07-24 10:39:34
5398,3,37,107.57,2023-06-11 00:51:33
5399,95,135,286.99,2022-10-22 20:26:04
5400,10,118,273.62,2021-06-22 19:54:30
5401,19,65,395.63,2020-07-19 03:48:07
5402,81,125,153.34,2021-07-04 05:13:10
5403,12,119,417.34,2024-10-21 17:24:47
5404,37,168,312.82,2022-06-02 09:17:58
5405,5,185,483.1,2020-10-13 19:24:26
5406,13,47,143.0,2020-10-14 12:06:17
5407,56,98,32.13,2024-08-16 11:19:11
5408,47,161,265.83,2024-08-04 11:58:08
5409,58,70,485.87,2022-01-31 10:51:06
5410,29,169,18.59,2021-08-29 05:30:51
5411,37,80,349.13,2022-03-27 23:25:09
5412,47,50,410.95,2021-03-13 17:25:32
5413,72,7,353.02,2025-02-01 12:04:43
5414,54,160,101.41,2021-08-30 17:39:08
5415,89,177,101.91,2021-08-26 02:44:55
5416,64,54,436.71,2024-06-11 13:33:00
5417,21,42,140.75,2024-02-08 16:37:05
5418,8,100,141.44,2021-06-20 07:01:02
5419,66,74,40.61,2020-04-29 01:47:41
5420,87,101,50.17,2022-06-09 02:22:04
5421,82,110,55.8,2020-11-30 18:50:32
5422,67,21,199.19,2020-05-28 17:43:21
5423,13,107,14.31,2022-09-23 05:32:55
5424,11,47,90.58,2022-05-05 23:44:08
5425,19,99,156.55,2023-06-16 21:33:32
5426,14,103,144.72,2024-02-23 01:30:23
5427,75,156,369.98,2024-06-15 10:03:16
5428,95,45,247.48,2025-01-19 16:00:18
5429,56,197,81.15,2022-09-12 22:57:12
5430,69,176,248.2,2023-05-16 12:12:36
5431,56,199,158.18,2020-12-01 11:09:08
5432,93,50,250.83,2022-02-08 18:58:23
5433,92,154,242.27,2021-11-05 19:14:25
5434,14,94,105.23,2024-12-02 22:10:37
5435,78,134,252.57,2023-05-03 19:31:59
5436,13,50,116.81,2024-08-25 01:58:05
5437,92,26,109.6,2025-01-03 01:36:36
5438,71,126,168.77,2024-12-16 19:32:08
5439,16,154,201.88,2022-09-02 07:09:46
5440,22,71,121.71,2021-05-26 00:04:33
5441,84,84,215.75,2023-07-22 22:49:24
5442,3,183,311.22,2022-05-06 10:02:24
5443,91,181,328.14,2023-10-24 13:45:18
5444,53,73,137.73,2022-05-09 05:32:35
5445,32,110,368.17,2024-09-06 00:59:08
5446,33,114,81.09,2021-09-29 10:55:03
5447,28,43,300.28,2021-08-03 02:12:57
5448,53,184,322.31,2022-11-01 00:23:40
5449,45,136,126.75,2021-10-16 01:40:46
5450,88,149,349.85,2024-09-06 01:12:49
5451,84,91,421.43,2024-05-31 22:50:17
5452,36,103,93.96,2023-09-29 23:08:57
5453,17,128,256.84,2024-12-23 04:28:42
5454,41,90,480.52,2022-12-14 22:03:32
5455,50,43,387.13,2021-04-04 19:03:39
5456,45,77,114.08,2024-05-28 04:18:27
5457,6,115,480.77,2024-10-15 19:26:14
5458,48,15,424.1,2021-10-25 16:05:32
5459,48,130,418.22,2022-09-24 02:21:27
5460,64,62,382.85,2021-12-11 17:25:27
5461,87,186,384.77,2022-02-23 04:50:21
5462,45,61,474.33,2022-03-29 01:07:17
5463,30,53,164.42,2023-03-09 03:59:55
5464,62,135,96.44,2021-06-08 12:48:39
5465,29,80,439.66,2020-11-10 19:06:46
5466,32,130,434.65,2023-12-01 00:32:22
5467,81,161,177.57,2023-08-07 16:49:29
5468,100,124,326.51,2020-09-13 21:30:26
5469,93,21,84.52,2024-11-26 10:26:57
5470,85,170,84.63,2020-12-17 08:09:46
5471,46,180,41.95,2023-07-27 21:50:15
5472,48,66,309.5,2023-09-02 06:23:28
5473,35,108,168.54,2021-03-02 03:17:21
5474,60,8,213.24,2022-11-26 21:24:48
5475,69,124,145.26,2024-04-10 06:28:46
5476,54,186,165.03,2022-04-13 09:55:01
5477,77,43,56.58,2024-01-20 03:34:39
5478,94,34,241.24,2023-12-24 08:00:21
5479,73,165,150.69,2022-02-02 21:07:02
5480,87,91,490.54,2024-04-11 19:47:09
5481,9,8,381.62,2021-09-03 17:04:13
5482,70,92,43.93,2022-04-02 14:39:16
5483,90,104,306.46,2021-09-12 04:53:06
5484,14,118,183.38,2024-04-05 18:48:06
5485,62,165,144.09,2024-07-03 15:46:57
5486,75,189,340.35,2024-03-30 19:51:13
5487,33,100,194.75,2020-12-04 05:16:16
5488,65,37,257.34,2020-06-10 13:04:34
5489,65,116,155.5,2024-04-07 16:21:13
5490,7,191,244.26,2021-04-22 15:33:07
5491,27,194,112.34,2020-10-27 08:47:43
5492,24,30,496.5,2022-12-23 07:56:33
5493,25,133,55.44,2021-04-06 17:21:46
5494,78,32,68.38,2024-12-26 20:43:10
5495,38,179,98.18,2020-03-14 10:23:00
5496,79,129,117.6,2022-10-23 17:57:51
5497,71,186,448.36,2022-02-03 20:14:38
5498,6,133,282.82,2022-02-11 03:20:58
5499,32,11,31.61,2023-07-29 01:09:24
5500,17,82,321.32,2020-06-03 16:00:52
5501,40,60,431.47,2021-12-30 12:12:55
5502,93,137,260.8,2020-04-08 17:01:02
5503,22,132,331.49,2021-12-06 22:49:47
5504,95,45,433.43,2021-05-04 06:52:30
5505,28,181,266.63,2022-01-20 06:41:45
5506,65,183,466.28,2021-12-29 23:11:46
5507,3,80,127.88,2023-06-13 17:07:16
5508,46,151,356.1,2021-05-12 03:19:42
5509,75,134,470.62,2020-12-28 17:14:11
5510,55,165,424.41,2022-07-28 20:05:10
5511,38,2,128.01,2021-05-31 23:47:17
5512,33,15,466.67,2021-11-08 19:57:03
5513,48,115,67.11,2022-11-04 10:44:20
5514,59,58,373.06,2024-10-08 21:26:56
5515,59,170,315.59,2022-10-21 12:02:52
5516,100,99,448.34,2022-07-27 03:36:20
5517,58,72,252.27,2022-07-12 23:06:38
5518,41,87,433.59,2022-05-31 17:28:23
5519,81,65,348.01,2020-04-16 18:06:00
5520,26,84,451.53,2020-10-19 13:18:52
5521,20,198,133.06,2024-01-04 21:59:04
5522,61,28,248.86,2024-09-07 17:30:52
5523,25,17,422.18,2020-09-04 19:48:41
5524,46,89,17.98,2021-11-05 08:45:23
5525,59,129,402.33,2024-01-18 00:43:21
5526,23,149,190.98,2021-07-01 17:41:51
5527,83,78,108.59,2023-04-10 04:48:51
5528,65,65,276.77,2022-08-15 21:16:02
5529,81,100,249.06,2024-09-12 22:54:28
5530,78,126,61.39,2022-07-09 21:16:48
5531,73,15,42.66,2023-06-01 07:50:16
5532,24,62,366.41,2022-12-29 00:08:23
5533,74,58,210.63,2020-03-22 12:08:37
5534,41,195,408.81,2020-11-02 03:16:38
5535,96,74,462.79,2024-12-29 23:36:49
5536,62,24,82.43,2024-01-12 10:27:55
5537,99,113,85.95,2022-07-06 18:15:00
5538,40,65,261.95,2023-01-20 09:05:40
5539,15,158,173.43,2024-01-08 18:06:00
5540,39,184,314.04,2021-09-11 08:50:37
5541,71,47,62.1,2022-04-04 01:18:04
5542,28,157,242.34,2024-05-30 15:06:48
5543,70,58,258.23,2022-09-25 03:55:47
5544,56,72,70.31,2021-05-27 01:05:52
5545,66,181,277.59,2022-10-18 04:20:42
5546,58,186,21.94,2023-04-15 04:16:13
5547,47,95,188.07,2022-08-26 11:42:27
5548,97,124,232.89,2020-05-01 18:40:36
5549,49,134,276.46,2020-08-30 18:50:51
5550,18,126,461.74,2022-01-30 08:33:18
5551,89,184,189.94,2024-04-08 03:23:53
5552,43,106,242.51,2021-12-14 01:33:56
5553,11,74,151.34,2023-01-03 07:08:36
5554,96,195,234.84,2023-09-04 06:44:44
5555,35,117,132.73,2022-12-08 06:37:10
5556,13,128,262.47,2020-08-13 11:11:31
5557,20,183,449.26,2024-03-20 21:03:38
5558,20,180,106.18,2022-02-16 05:56:24
5559,65,28,386.73,2024-03-07 09:28:36
5560,80,62,353.89,2023-04-05 20:10:30
5561,31,47,81.64,2023-03-16 01:36:02
5562,20,182,89.62,2023-02-12 05:55:42
5563,22,134,221.51,2022-06-07 05:26:22
5564,65,96,181.95,2024-03-02 13:50:28
5565,41,54,79.93,2021-06-11 01:53:36
5566,71,7,261.35,2025-01-23 01:22:15
5567,41,181,498.99,2020-09-19 06:33:33
5568,91,191,131.15,2022-02-13 00:24:20
5569,85,142,138.16,2023-08-03 13:21:41
5570,77,189,436.19,2020-03-31 07:48:32
5571,83,122,147.88,2022-02-10 17:15:11
5572,24,70,164.83,2020-05-27 06:16:09
5573,74,2,201.54,2020-10-30 11:26:27
5574,74,126,233.28,2020-08-11 04:18:31
5575,23,113,320.76,2020-03-27 01:45:16
5576,41,155,316.13,2020-10-30 12:50:50
5577,10,34,126.26,2024-07-15 16:18:19
5578,32,64,271.63,2021-03-15 22:31:40
5579,85,107,416.75,2022-03-07 16:28:06
